id,sequence,captured_at,compass_angle,longitude,latitude,thumb_1024_url
521061416012412,4oormcsrucb7t55y3g4lim,1539876390114,316.24737548828,-46.746720467913,-23.533834970188,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An_2xLj8FDofOYRNmHM5dWM3sQzZlHeK2UggQDlj3FOqpL3m1zMrz1VXFyzC-HTLqb-6bCB_EPCOnpcUtKmn3yEpNQTVt7zpnEvZO4bwiMVfohCta0pDW2zi2Se0OOHqxfQiezHmj3n63Ac1ecwJUA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=Adpd-Q80PA8mWrFtvU3Fq-z6tWsugDkm_056bHnSWxPBFRJpfqrf1og3Jl97-Yw8LNQMOoK-yLBRUNGntHGyVIHP&ccb=10-5&oh=00_AQFG7RDiZ3v5HaC5u9HlqdwhQwK4JmHg1tALH2LiFMLdBQ&oe=6AA4921C&_nc_sid=201bca
857979858402731,4oormcsrucb7t55y3g4lim,1539877028170,20.421997070312,-46.778405113884,-23.467732773681,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-2RSQjRBj3N-AuBqIshc_FwdsKeRll106SYEZwPWqIvJLBmCktBNf6fpqjwKTqMjstGwrlurKol99PZylNqMuVEayR41f60vLLIkAn2N87XCerJkA1jP_EJj3Wc-FxPlKqaeQw2SPZC114ltlwcQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=Ado2wheRAWEi402ySgrTCu8WYUlJ4KhNxqEsqoPfV-jQwd5lR4yDHnfDqFRGqb4e2RSOzhCwHRgjc3RdemcnNz6O&ccb=10-5&oh=00_AQH9kzryi0FEhnQPQhwp355wBcIERciiCJc84HpM6BPcEA&oe=6AA46AC4&_nc_sid=201bca
1436637416688136,4oormcsrucb7t55y3g4lim,1539877187167,351.47857666016,-46.78628461894,-23.434925490525,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An9GhcKYJ609nKEiHrhnzaLakL7dsVExgvaWT2vQx-uFQqjkodauSd_8Ln5072N74fUCxTahY5-tF02srFGpxpBaZKbcFrIdx2sqlhu4MNyp4Ifl_jv6PqQtXXxSynWe3McCf_TxmMvf-0CSPWogFA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdrS0R4NFw0rRlNAbzG8AbdDg5fWGfrkkhpHEVUvxODYQ1ITX66VsKpVbKvwEZVEkW-1Z9eEkg1zB4Um3Fvh27bv&ccb=10-5&oh=00_AQFR1oftClBYsHoHsn8tU6u2NqDUDzkem5odYknQH6EvBg&oe=6AA4741B&_nc_sid=201bca
516764086397966,4oormcsrucb7t55y3g4lim,1539877263162,302.27520751953,-46.790826767698,-23.422508291144,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-2FpVcAV9o-b4BNtPdQVJUjJdYl5NJog3DBZ9KXymarKKr3xv9L8ROAa86JLhiLxZM4ATS9HnOA7o7xRSEeDaphdKPqNHi3qJ2ryBrsfOHXaoX3__oZ3PVOIoYG019ZPcBYxg8C6nYqheCoZdBCg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdoTokq1bgDpLft37fcOFotBBk8O1EtE7ll5wb9lMCFHvYRgTdJ9x1sufhqXbEcZDzcQO7_-vIJnbCQhecuja_od&ccb=10-5&oh=00_AQEhZh7VN0XGo04-vsre0_pKgRCjgTlbuo4TZtvG_bpo0A&oe=6AA47CC5&_nc_sid=201bca
2818423481731170,4oormcsrucb7t55y3g4lim,1539876399104,338.87890625,-46.747630082973,-23.53247304796,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-KMhIQdedj4nOLzoRPTRHZe5bLpZH7o85Tvb5h-ytPfvLQlUFU5yT0-X2cNiVSX_Zo2hJDPNfGGqdk7BK-ODrub_LjkFS4ZPn56Kb3vbBz0Veaw78nxmTPJb4DNsq6OSWvFPiYYXkKxpVzcVKi7A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdpV7MPNF1lb3w5LsMuT-4M3WEXy_eevsc2Ii37uVeUXvHtI4J_AB5iE8q6NxkCn81T0mh2El5wJCeGJOZpXGCC_&ccb=10-5&oh=00_AQEBjHzg9Uy_e-c4TqE12gFXSAKE7JCwNV_T_sWO_kCBdA&oe=6AA46FE9&_nc_sid=201bca
333325811736322,4oormcsrucb7t55y3g4lim,1539877143159,10.073028564453,-46.786921708674,-23.444383257049,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-RoImqcjkQ-PSwWoN7aQDk4Jv59xz3F2exDQfP-Wwbzfc17owCET9QpvzxUCz928mNA6soNwT7aEliBU2Vf7_3aMAbfjGIshnhINQbOcBSIOfKyfCCPtofgR1rcDOGFsm011XPOf6PMlvsAvnfaQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdpxnjI4u4_4NLLqTXdU5v0q6sXmmvOypupVs2J-xOXmnGrxce1gGfKH0xZ2lhV7ua2CH4UK_P9uSNn5hxT1oE8z&ccb=10-5&oh=00_AQGmPik6k1q-vlLAdaAD3_emlM3-t6BVumkrbyaubUopqw&oe=6AA4776B&_nc_sid=201bca
513219236501811,4oormcsrucb7t55y3g4lim,1539876430181,0.64315795898438,-46.747809171901,-23.526502988208,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An9x8uuugby3xBY1DIBuIbxsp4lD3iwSwz9r9bjRKWYrNcytp0_z8Zc6l6nMaJOUfUzSUAGxl2SaERxbK3ll4TNPJb25wSyScoSzxHmXYDhoAgPKcjuKdnMhVRChrsp2ZozQIEeDCWGOIcp79OOyjQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdoPFE59o1uWHS_zb9XVlmYPe7-c4JFPMeNvZ5SFwUklvX0-TGzedwRi0IjWZvvRvzO9bd4VPQkpbgTqfkXyNShZ&ccb=10-5&oh=00_AQHbX7vjXkX7DbnTjRWkCAz8j1VHZQEET3e-uJsgC4Klyg&oe=6AA494E8&_nc_sid=201bca
767360183944047,4oormcsrucb7t55y3g4lim,1539876714135,273.99914550781,-46.733849102988,-23.508413770754,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An9d_Nup-4O_Rq_OHaxyuUm94fLalbzsOClMG7HD6SrtlMtoJo__E_lX0_hQGMTbyWZYeYK2ysxQmulCKXbo3vH_OTUw1As013Kq6XmoNBh9vtN0nhBZOPYy7QHmQjFU9k9ZB78BlXyRCHmrRW9keg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdqAGm4_SKCrismap00XRUjpdnpNuDZbL3hVwDJVEVfB-kjEySJ1EV6niCT2kZ2NYYcFRlRb06v1YzmUkMH9ePEB&ccb=10-5&oh=00_AQFiDRREmSC3vroF7W9DxoTt16Soj_xYNHf53BcsU9XVOQ&oe=6AA47EBE&_nc_sid=201bca
160904229299874,4oormcsrucb7t55y3g4lim,1539876445194,15.596008300781,-46.747608519524,-23.523843726041,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-wYoR_MHZukBDusLaou3RQxUoKpR4VH_G4Q3NpziYpuO7B_G7u2NhRSWWnke2s_PU5AVNZD9hIH-e1yCfMNnATOZzKf7g92q7N6s4YOTy_5Vx3-u3umwrj68ZDrnTbmRG4z1ECS7ahhJuPhQ32rg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdobSQZ1OJYqI8WhtmZJOYwMEcixXvrpkBwofF5Ptkh6G35oLkvsThSZ8dnuddyK6PUKpk2wHnqwe-CtQbmFo4hB&ccb=10-5&oh=00_AQHPMUnUn84iUPrWqtzdl7HciSRqIb13okvrjKKpW37VSg&oe=6AA47EB5&_nc_sid=201bca
341628563970772,4oormcsrucb7t55y3g4lim,1539877375162,284.39544677734,-46.812196431979,-23.410609099187,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An_9HPFJe4PefRZboJinnFkvbDhOr9nSCpqR3D57nHQRm5X1ZnjLI17b2mio4niusmicdfQP0gql1fSFM0VfVBp9TvDCmuRyIFsHwrkgE_hwOMj2_IKxIPfVz7UZTaXub684wfNU3XCuj_ezWggTgw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdoeDM19vXSllGcGALbENckB2VnU15w25PK2Iv7vyQDDFmLXLRtNrI7Mv4A3IEiEMDgcdKc15O5V8NNc0mlqnYuC&ccb=10-5&oh=00_AQEvsVBiGuQ-PWpsLGXtnbpIPqxXfhS4D_zU9CQPtOP0DQ&oe=6AA46F6D&_nc_sid=201bca
